task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
I_accum,0.175,0.18,0.35,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945374089634149,0.3274671229990691,0.4005474028357522,3.713322779781034e-07,50,0.052837575132257876,50,0.9174410469538489,0.9999999999977938,0.511052979075508
I_accum,0.1775,0.17,0.37,0.44,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39457475342909754,0.327377559496502,0.400511219826197,3.708642534650219e-07,50,0.05291147257454299,50,0.917219795233667,0.9999999999977993,0.511024148064408
I_accum,0.1825,0.18,0.35,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39455746302556494,0.32722163170056123,0.40087629095057026,3.7102974019778105e-07,50,0.05283078024342163,50,0.9174613782596698,0.9999999999977974,0.5110205217464645
I_accum,0.18,0.17,0.37,0.44,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39458071790157107,0.3272686286958911,0.4006424749998309,3.7077137053392205e-07,50,0.052909344825002085,50,0.9172261693727455,0.9999999999978004,0.5110096047002374
I_accum,0.175,0.17,0.37,0.44,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945629800976933,0.32737663296240654,0.40081766862362744,3.71011853056309e-07,50,0.05291398149879596,50,0.917212278929967,0.9999999999977977,0.5110092472362604
I_accum,0.185,0.18,0.36,0.43,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39456082972602524,0.32687659026715066,0.4008744738743745,3.7095402424274133e-07,50,0.05281846808929416,50,0.9174982125200504,0.9999999999977983,0.5109909817354815
I_accum,0.1775,0.17,0.36,0.45,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945690026214348,0.3273373290824186,0.4015664399936163,3.7090380349215743e-07,50,0.052920975016691074,50,0.9171913260022152,0.9999999999977989,0.5109736947954557
I_accum,0.1825,0.17,0.37,0.44,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945829230664456,0.327036506045427,0.4011312180349337,3.7070802534923555e-07,50,0.052907183018393214,50,0.917232645320064,0.9999999999978012,0.5109679285505476
I_accum,0.18,0.17,0.36,0.45,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39457495453383346,0.32723361931532435,0.4016987610834027,3.7081125427915704e-07,50,0.052918857154744384,50,0.9171976714638201,0.9999999999978,0.5109596256982835
I_accum,0.175,0.17,0.36,0.45,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945572705320252,0.32733299935138127,0.4018703614087155,3.710507607374475e-07,50,0.05292347228215997,50,0.9171838435156006,0.9999999999977971,0.5109585645748368
I_accum,0.185,0.18,0.35,0.44,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39455489846090236,0.32684661027037754,0.4019854702364938,3.7099564627505543e-07,50,0.052828141979013664,50,0.917469271751141,0.9999999999977978,0.5109392406119331
I_accum,0.1825,0.17,0.36,0.45,384,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39457716799855624,0.3270064503874555,0.4021922862013237,3.7074805030471394e-07,50,0.052916705394107345,50,0.9172041182763402,0.9999999999978008,0.5109182513033435
I_accum,0.185,0.17,0.37,0.44,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945802965973287,0.3266405903341721,0.40223521195053213,3.7067351439284696e-07,50,0.05290454336248396,50,0.9172405524246589,0.9999999999978016,0.5108847583696733
I_accum,0.185,0.17,0.36,0.45,378,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.394574580038614,0.32661829846750906,0.4032986909340251,3.707134460974385e-07,50,0.052914078004937505,50,0.9172119898083485,0.9999999999978011,0.5108357621914899
I_accum,0.1775,0.18,0.35,0.43,394,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.3945184529498853,0.32706300248957143,0.40533088212834206,3.714887508367992e-07,50,0.05279899786906888,50,0.9175564470542481,0.999999999997792,0.5108324220230082
I_accum,0.18,0.18,0.35,0.43,389,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39452437038604216,0.32699433260409755,0.4054790269608071,3.71398211775569e-07,50,0.05279692175980016,50,0.9175626555529446,0.999999999997793,0.5108212027020679
I_accum,0.175,0.18,0.35,0.43,400,0.1523809523809524,0.7452380952380953,0.1523809523809524,0.39450687084286623,0.3269986714908909,0.4056182867555457,3.7163245104132276e-07,50,0.05280144589397276,50,0.9175491261011741,0.9999999999977902,0.5108119927287001
