task,freq_norm,amp_norm,volt_norm,curr_norm,pulse_period_steps,phase_lock_fraction,lattice_lock_fraction,joint_lock_fraction,speed_tracking_score,curvature_tracking_score,feedback_to_signal_ratio,mean_energy_drift,return_step,return_distance_a,dominant_recurrence_steps,recurrence_alignment,conservation_alignment,composite_score
D_track,0.2375,0.19,0.35,0.36,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863241016629646,0.4220811949766625,0.4112079417517095,3.2729390367465654e-07,50,0.0619729238098688,50,0.8882177314144185,0.999999999998286,0.5514313038299032
D_track,0.2375,0.19,0.36,0.35,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38632508758884276,0.42196423460029986,0.411214810051485,3.2726472900742174e-07,50,0.06196654405626649,50,0.8882394081190962,0.9999999999982864,0.5514220722944603
D_track,0.24,0.17,0.36,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862952914844293,0.4258188158780864,0.41946475030198277,3.2713446680026693e-07,50,0.06210670557523206,50,0.8877627846384711,0.9999999999982877,0.5514161665399263
D_track,0.24,0.17,0.35,0.37,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862732218699888,0.4283399643554302,0.42619944606432064,3.2759005110500356e-07,50,0.06206523507283723,50,0.8879038918478189,0.9999999999982829,0.5514127366762666
D_track,0.24,0.17,0.37,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38629625641964593,0.42570111800723304,0.41947038162394523,3.271052133800593e-07,50,0.06210036068073513,50,0.8877843783808536,0.999999999998288,0.5514068978399786
D_track,0.24,0.17,0.36,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.386274596666106,0.4281690260822462,0.426017715352745,3.275566205639679e-07,50,0.062058589705703715,50,0.8879264966445641,0.9999999999982833,0.551405817124477
D_track,0.24,0.17,0.37,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.38627510639596474,0.4281083423546513,0.4262098534274866,3.275323902970039e-07,50,0.062052501010772185,50,0.8879472062525111,0.9999999999982836,0.5513946197438617
D_track,0.2375,0.19,0.35,0.37,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863471937274051,0.41951450494664144,0.40532751900229325,3.268497353021291e-07,50,0.06201999132947173,50,0.8880577559062908,0.9999999999982907,0.5513938875649247
D_track,0.2375,0.19,0.36,0.36,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863487228278043,0.4193320036631367,0.40517276940802877,3.2681469167973465e-07,50,0.0620133206594923,50,0.8880804341564866,0.999999999998291,0.5513847628844242
D_track,0.24,0.17,0.35,0.36,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862534678481096,0.4306064200949577,0.4330315887290697,3.2800330247681643e-07,50,0.06201688673779042,50,0.8880683108056935,0.9999999999982786,0.5513830612555106
D_track,0.2375,0.19,0.37,0.35,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863492138678292,0.4192749227610496,0.40534126137124527,3.2679050262125054e-07,50,0.062007276173542916,50,0.8881009819647848,0.9999999999982914,0.5513748495982863
D_track,0.24,0.17,0.36,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862543889371778,0.4304937617755629,0.43303674173118634,3.2797487929818435e-07,50,0.062010497771506565,50,0.8880900305573641,0.9999999999982789,0.5513743246261565
D_track,0.2375,0.18,0.35,0.36,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862912556772298,0.42620934381019215,0.42338409507596925,3.276357744055682e-07,50,0.061995668142807776,50,0.8881404383716904,0.9999999999982825,0.5513431989771551
D_track,0.2375,0.18,0.35,0.37,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863126169048993,0.42376611209211423,0.4170490822765126,3.272073104359663e-07,50,0.062043398102152356,50,0.8879781652806493,0.9999999999982869,0.5513357941182749
D_track,0.2375,0.18,0.36,0.35,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862922065013399,0.42609468134832446,0.4233907266722707,3.276069574984797e-07,50,0.06198928365323335,50,0.8881621372407581,0.9999999999982828,0.5513342044467798
D_track,0.2375,0.19,0.36,0.37,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863729037488533,0.41669606419098304,0.3995269648567678,3.263600264677339e-07,50,0.062060117809242164,50,0.8879212988302536,0.9999999999982958,0.551331290209059
D_track,0.2375,0.18,0.35,0.35,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862703857513018,0.428634399223756,0.4301627797923697,3.2806023260599303e-07,50,0.06194796121260925,50,0.8883025379724391,0.999999999998278,0.5513310872923147
D_track,0.24,0.17,0.35,0.35,292,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3862341813497268,0.4328326713945884,0.44034988859188173,3.2841285658826e-07,50,0.06196856303567611,50,0.8882325483485929,0.9999999999982743,0.5513299627863348
D_track,0.2375,0.18,0.36,0.36,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863140647127389,0.42358962504595815,0.41688297679814657,3.2717305654209506e-07,50,0.06203674054885537,50,0.888000805453336,0.9999999999982874,0.5513277091466139
D_track,0.2375,0.19,0.37,0.36,295,0.22857142857142856,0.7928571428571428,0.22857142857142856,0.3863739396218334,0.416574597621988,0.3995341807528196,3.2632995001793096e-07,50,0.06205378262165851,50,0.8879428472107719,0.9999999999982961,0.5513215857441969
